record_id,year,session_type,quarter,date,player_id,course_id,time_seconds
R000498,1,practice,4,2021/12/15,P03,C2,113.789
R000499,1,practice,4,2021/12/15,P03,C3,130.802
R000500,1,practice,4,2021/12/15,P03,C4,105.825
R000501,1,practice,4,2021/12/15,P03,C5,82.083
R000502,1,practice,4,2021/12/15,P03,C6,128.681
R000503,1,practice,4,2021/12/15,P03,C7,166.703
R000504,1,practice,4,2021/12/15,P03,C8,141.186
R000505,1,practice,4,2021/12/15,P04,C1,89.219
R000506,1,practice,4,2021/12/15,P04,C2,111.535
R000507,1,practice,4,2021/12/15,P04,C3,128.388
R000508,1,practice,4,2021/12/15,P04,C4,103.512
R000509,1,practice,4,2021/12/15,P04,C5,78.015
R000510,1,practice,4,2021/12/15,P04,C6,122.758
R000511,1,practice,4,2021/12/15,P04,C7,161.721
R000512,1,practice,4,2021/12/15,P04,C8,138.46
R000513,1,practice,4,2021/12/15,P05,C1,86.141
R000514,1,practice,4,2021/12/15,P05,C2,115.17
R000515,1,practice,4,2021/12/15,P05,C3,130.022
R000516,1,practice,4,2021/12/15,P05,C4,106.01
R000517,1,practice,4,2021/12/15,P05,C5,81.95
R000518,1,practice,4,2021/12/15,P05,C6,128.271
R000519,1,practice,4,2021/12/15,P05,C7,162.978
R000520,1,practice,4,2021/12/15,P05,C8,141.842
R000521,1,practice,4,2021/12/15,P06,C1,84.167
R000522,1,practice,4,2021/12/15,P06,C2,107.98
R000523,1,practice,4,2021/12/15,P06,C3,124.505
R000524,1,practice,4,2021/12/15,P06,C4,104.222
R000525,1,practice,4,2021/12/15,P06,C5,75.348
R000526,1,practice,4,2021/12/15,P06,C6,117.975
R000527,1,practice,4,2021/12/15,P06,C7,150.126
R000528,1,practice,4,2021/12/15,P06,C8,133.113
R000529,1,practice,4,2021/12/15,P07,C1,88.898
R000530,1,practice,4,2021/12/15,P07,C2,113.677
R000531,1,practice,4,2021/12/15,P07,C3,127.726
R000532,1,practice,4,2021/12/15,P07,C4,104.115
R000533,1,practice,4,2021/12/15,P07,C5,78.484
R000534,1,practice,4,2021/12/15,P07,C6,122.089
R000535,1,practice,4,2021/12/15,P07,C7,156.3
R000536,1,practice,4,2021/12/15,P07,C8,139.23
R000537,1,practice,4,2021/12/15,P08,C1,94.678
R000538,1,practice,4,2021/12/15,P08,C2,121.112
R000539,1,practice,4,2021/12/15,P08,C3,139.004
R000540,1,practice,4,2021/12/15,P08,C4,113.965
R000541,1,practice,4,2021/12/15,P08,C5,83.645
R000542,1,practice,4,2021/12/15,P08,C6,131.653
R000543,1,practice,4,2021/12/15,P08,C7,168.536
R000544,1,practice,4,2021/12/15,P08,C8,148.134
R000545,1,practice,4,2021/12/15,P09,C1,79.873
R000546,1,practice,4,2021/12/15,P09,C2,105.154
R000547,1,practice,4,2021/12/15,P09,C3,121.449
R000548,1,practice,4,2021/12/15,P09,C4,96.982
R000549,1,practice,4,2021/12/15,P09,C5,71.978
R000550,1,practice,4,2021/12/15,P09,C6,112.685
R000551,1,practice,4,2021/12/15,P09,C7,144.133
R000552,1,practice,4,2021/12/15,P09,C8,129.505
R000553,1,practice,4,2021/12/15,P10,C1,80.289
R000554,1,practice,4,2021/12/15,P10,C2,102.845
R000555,1,practice,4,2021/12/15,P10,C3,118.749
R000556,1,practice,4,2021/12/15,P10,C4,95.415
R000557,1,practice,4,2021/12/15,P10,C5,70.625
R000558,1,practice,4,2021/12/15,P10,C6,110.484
R000559,1,practice,4,2021/12/15,P10,C7,140.673
R000560,1,practice,4,2021/12/15,P10,C8,127.249
R000561,1,practice,4,2021/12/15,P11,C1,94.368
R000562,1,practice,4,2021/12/15,P11,C2,121.696
R000563,1,practice,4,2021/12/15,P11,C3,138.687
R000564,1,practice,4,2021/12/15,P11,C4,114.039
R000565,1,practice,4,2021/12/15,P11,C5,82.34
R000566,1,practice,4,2021/12/15,P11,C6,132.453
R000567,1,practice,4,2021/12/15,P11,C7,168.526
R000568,1,practice,4,2021/12/15,P11,C8,149.646
R000569,1,practice,4,2021/12/15,P12,C1,88.432
R000570,1,practice,4,2021/12/15,P12,C2,116.371
R000571,1,practice,4,2021/12/15,P12,C3,126.565
R000572,1,practice,4,2021/12/15,P12,C4,102.33
R000573,1,practice,4,2021/12/15,P12,C5,75.628
R000574,1,practice,4,2021/12/15,P12,C6,123.308
R000575,1,practice,4,2021/12/15,P12,C7,153.712
R000576,1,practice,4,2021/12/15,P12,C8,136.934
R000577,1,practice,4,2021/12/15,P13,C1,83.369
R000578,1,practice,4,2021/12/15,P13,C2,111.748
R000579,1,practice,4,2021/12/15,P13,C3,123.301
R000580,1,practice,4,2021/12/15,P13,C4,99.169
R000581,1,practice,4,2021/12/15,P13,C5,74.829
R000582,1,practice,4,2021/12/15,P13,C6,116.524
R000583,1,practice,4,2021/12/15,P13,C7,149.359
R000584,1,practice,4,2021/12/15,P13,C8,132.476
R000585,1,practice,4,2021/12/15,P14,C1,93.781
R000586,1,practice,4,2021/12/15,P14,C2,120.992
R000587,1,practice,4,2021/12/15,P14,C3,138.669
R000588,1,practice,4,2021/12/15,P14,C4,113.4
R000589,1,practice,4,2021/12/15,P14,C5,83.732
R000590,1,practice,4,2021/12/15,P14,C6,131.31
R000591,1,practice,4,2021/12/15,P14,C7,166.952
R000592,1,practice,4,2021/12/15,P14,C8,148.045
R000593,1,practice,4,2021/12/15,P15,C1,77.87
R000594,1,practice,4,2021/12/15,P15,C2,103.234
R000595,1,practice,4,2021/12/15,P15,C3,118.822
R000596,1,practice,4,2021/12/15,P15,C4,99.58
R000597,1,practice,4,2021/12/15,P15,C5,70.105
R000598,1,practice,4,2021/12/15,P15,C6,115.872
R000599,1,practice,4,2021/12/15,P15,C7,140.767
R000600,1,practice,4,2021/12/15,P15,C8,127.922
R000601,1,practice,4,2021/12/15,P16,C1,82.125
R000602,1,practice,4,2021/12/15,P16,C2,107.709
R000603,1,practice,4,2021/12/15,P16,C3,125.766
R000604,1,practice,4,2021/12/15,P16,C4,100.681
R000605,1,practice,4,2021/12/15,P16,C5,76.1
R000606,1,practice,4,2021/12/15,P16,C6,122.498
R000607,1,practice,4,2021/12/15,P16,C7,156.195
R000608,1,practice,4,2021/12/15,P16,C8,133.97
R000609,1,practice,4,2021/12/15,P17,C1,91.153
R000610,1,practice,4,2021/12/15,P17,C2,118.58
R000611,1,practice,4,2021/12/15,P17,C3,135.686
R000612,1,practice,4,2021/12/15,P17,C4,110.877
R000613,1,practice,4,2021/12/15,P17,C5,81.521
R000614,1,practice,4,2021/12/15,P17,C6,130
R000615,1,practice,4,2021/12/15,P17,C7,165.115
R000616,1,practice,4,2021/12/15,P17,C8,147.057
R000617,1,practice,4,2021/12/15,P18,C1,78.886
R000618,1,practice,4,2021/12/15,P18,C2,103.911
R000619,1,practice,4,2021/12/15,P18,C3,120.261
R000620,1,practice,4,2021/12/15,P18,C4,96.125
R000621,1,practice,4,2021/12/15,P18,C5,71.552
R000622,1,practice,4,2021/12/15,P18,C6,111.254
R000623,1,practice,4,2021/12/15,P18,C7,141.996
R000624,1,practice,4,2021/12/15,P18,C8,129.009
R000625,1,practice,4,2021/12/15,P19,C1,86.922
R000626,1,practice,4,2021/12/15,P19,C2,113.352
R000627,1,practice,4,2021/12/15,P19,C3,132.056
R000628,1,practice,4,2021/12/15,P19,C4,108.47
R000629,1,practice,4,2021/12/15,P19,C5,82.518
R000630,1,practice,4,2021/12/15,P19,C6,123.151
R000631,1,practice,4,2021/12/15,P19,C7,164.031
R000632,1,practice,4,2021/12/15,P19,C8,142.567
R000633,1,practice,4,2021/12/15,P20,C1,85.514
R000634,1,practice,4,2021/12/15,P20,C2,109.062
R000635,1,practice,4,2021/12/15,P20,C3,126.287
R000636,1,practice,4,2021/12/15,P20,C4,101.299
R000637,1,practice,4,2021/12/15,P20,C5,77.342
R000638,1,practice,4,2021/12/15,P20,C6,119.065
R000639,1,practice,4,2021/12/15,P20,C7,152.179
R000640,1,practice,4,2021/12/15,P20,C8,135.607
R000641,1,tournament,,2021/11/3,P01,C1,97.421
R000642,1,tournament,,2021/11/3,P01,C2,122.231
R000643,1,tournament,,2021/11/3,P01,C3,135.183
R000644,1,tournament,,2021/11/3,P01,C4,110.598
R000645,1,tournament,,2021/11/3,P01,C5,79.044
R000646,1,tournament,,2021/11/3,P01,C6,128.183
R000647,1,tournament,,2021/11/3,P01,C7,161.31
R000648,1,tournament,,2021/11/3,P01,C8,146.151
R000649,1,tournament,,2021/11/3,P02,C1,84.739
R000650,1,tournament,,2021/11/3,P02,C2,108.811
R000651,1,tournament,,2021/11/3,P02,C3,125.335
R000652,1,tournament,,2021/11/3,P02,C4,102.352
R000653,1,tournament,,2021/11/3,P02,C5,76.295
R000654,1,tournament,,2021/11/3,P02,C6,119.223
R000655,1,tournament,,2021/11/3,P02,C7,152.278
R000656,1,tournament,,2021/11/3,P02,C8,135.114
R000657,1,tournament,,2021/11/3,P03,C1,85.52
R000658,1,tournament,,2021/11/3,P03,C2,113.087
R000659,1,tournament,,2021/11/3,P03,C3,130.446
R000660,1,tournament,,2021/11/3,P03,C4,107.983
R000661,1,tournament,,2021/11/3,P03,C5,76.405
R000662,1,tournament,,2021/11/3,P03,C6,126.542
R000663,1,tournament,,2021/11/3,P03,C7,155.61
R000664,1,tournament,,2021/11/3,P03,C8,139.995
R000665,1,tournament,,2021/11/3,P04,C1,89.672
R000666,1,tournament,,2021/11/3,P04,C2,114.649
R000667,1,tournament,,2021/11/3,P04,C3,132.038
R000668,1,tournament,,2021/11/3,P04,C4,106.852
R000669,1,tournament,,2021/11/3,P04,C5,80.997
R000670,1,tournament,,2021/11/3,P04,C6,125.126
R000671,1,tournament,,2021/11/3,P04,C7,156.217
R000672,1,tournament,,2021/11/3,P04,C8,140.756
R000673,1,tournament,,2021/11/3,P05,C1,88.478
R000674,1,tournament,,2021/11/3,P05,C2,114.221
R000675,1,tournament,,2021/11/3,P05,C3,127.704
R000676,1,tournament,,2021/11/3,P05,C4,102.806
R000677,1,tournament,,2021/11/3,P05,C5,79.654
R000678,1,tournament,,2021/11/3,P05,C6,123.975
R000679,1,tournament,,2021/11/3,P05,C7,159.648
R000680,1,tournament,,2021/11/3,P05,C8,138.127
R000681,1,tournament,,2021/11/3,P06,C1,82.72
R000682,1,tournament,,2021/11/3,P06,C2,106.096
R000683,1,tournament,,2021/11/3,P06,C3,122.384
R000684,1,tournament,,2021/11/3,P06,C4,97.929
R000685,1,tournament,,2021/11/3,P06,C5,74.255
R000686,1,tournament,,2021/11/3,P06,C6,115.785
R000687,1,tournament,,2021/11/3,P06,C7,147.891
R000688,1,tournament,,2021/11/3,P06,C8,131.323
R000689,1,tournament,,2021/11/3,P07,C1,87.91
R000690,1,tournament,,2021/11/3,P07,C2,112.727
R000691,1,tournament,,2021/11/3,P07,C3,130.902
R000692,1,tournament,,2021/11/3,P07,C4,104.31
R000693,1,tournament,,2021/11/3,P07,C5,79.65
R000694,1,tournament,,2021/11/3,P07,C6,119.676
R000695,1,tournament,,2021/11/3,P07,C7,152.755
R000696,1,tournament,,2021/11/3,P07,C8,138.679
R000697,1,tournament,,2021/11/3,P08,C1,93.573
R000698,1,tournament,,2021/11/3,P08,C2,122.062
R000699,1,tournament,,2021/11/3,P08,C3,139.189
R000700,1,tournament,,2021/11/3,P08,C4,113.949
R000701,1,tournament,,2021/11/3,P08,C5,84.267
R000702,1,tournament,,2021/11/3,P08,C6,132.95
R000703,1,tournament,,2021/11/3,P08,C7,169.213
R000704,1,tournament,,2021/11/3,P08,C8,149.96
R000705,1,tournament,,2021/11/3,P09,C1,79.495
R000706,1,tournament,,2021/11/3,P09,C2,104.272
R000707,1,tournament,,2021/11/3,P09,C3,120.84
R000708,1,tournament,,2021/11/3,P09,C4,96.6
R000709,1,tournament,,2021/11/3,P09,C5,71.48
R000710,1,tournament,,2021/11/3,P09,C6,112.272
R000711,1,tournament,,2021/11/3,P09,C7,143.323
R000712,1,tournament,,2021/11/3,P09,C8,129.342
R000713,1,tournament,,2021/11/3,P10,C1,86.96
R000714,1,tournament,,2021/11/3,P10,C2,103.789
R000715,1,tournament,,2021/11/3,P10,C3,120.001
R000716,1,tournament,,2021/11/3,P10,C4,97.124
R000717,1,tournament,,2021/11/3,P10,C5,70.943
R000718,1,tournament,,2021/11/3,P10,C6,119.45
R000719,1,tournament,,2021/11/3,P10,C7,152.549
R000720,1,tournament,,2021/11/3,P10,C8,128.323
R000721,1,tournament,,2021/11/3,P11,C1,90.506
R000722,1,tournament,,2021/11/3,P11,C2,118.003
R000723,1,tournament,,2021/11/3,P11,C3,134.892
R000724,1,tournament,,2021/11/3,P11,C4,109.422
R000725,1,tournament,,2021/11/3,P11,C5,81.555
R000726,1,tournament,,2021/11/3,P11,C6,127.585
R000727,1,tournament,,2021/11/3,P11,C7,162.834
R000728,1,tournament,,2021/11/3,P11,C8,144.639
R000729,1,tournament,,2021/11/3,P12,C1,83.489
R000730,1,tournament,,2021/11/3,P12,C2,114.505
R000731,1,tournament,,2021/11/3,P12,C3,125.344
R000732,1,tournament,,2021/11/3,P12,C4,103.794
R000733,1,tournament,,2021/11/3,P12,C5,77.227
R000734,1,tournament,,2021/11/3,P12,C6,116.498
R000735,1,tournament,,2021/11/3,P12,C7,156.619
R000736,1,tournament,,2021/11/3,P12,C8,132.959
R000737,1,tournament,,2021/11/3,P13,C1,85.517
R000738,1,tournament,,2021/11/3,P13,C2,111.354
R000739,1,tournament,,2021/11/3,P13,C3,127.257
R000740,1,tournament,,2021/11/3,P13,C4,103.367
R000741,1,tournament,,2021/11/3,P13,C5,78.233
R000742,1,tournament,,2021/11/3,P13,C6,119.76
R000743,1,tournament,,2021/11/3,P13,C7,154.574
R000744,1,tournament,,2021/11/3,P13,C8,135.819
R000745,1,tournament,,2021/11/3,P14,C1,91.123
R000746,1,tournament,,2021/11/3,P14,C2,118.043
R000747,1,tournament,,2021/11/3,P14,C3,133.92
R000748,1,tournament,,2021/11/3,P14,C4,109.798
R000749,1,tournament,,2021/11/3,P14,C5,81.652
R000750,1,tournament,,2021/11/3,P14,C6,128.032
R000751,1,tournament,,2021/11/3,P14,C7,163.098
R000752,1,tournament,,2021/11/3,P14,C8,144.305
R000753,1,tournament,,2021/11/3,P15,C1,78.412
R000754,1,tournament,,2021/11/3,P15,C2,103.482
R000755,1,tournament,,2021/11/3,P15,C3,119.517
R000756,1,tournament,,2021/11/3,P15,C4,95.741
R000757,1,tournament,,2021/11/3,P15,C5,71.215
R000758,1,tournament,,2021/11/3,P15,C6,111.286
R000759,1,tournament,,2021/11/3,P15,C7,141.631
R000760,1,tournament,,2021/11/3,P15,C8,128.04
R000761,1,tournament,,2021/11/3,P16,C1,98.309
R000762,1,tournament,,2021/11/3,P16,C2,117.252
R000763,1,tournament,,2021/11/3,P16,C3,133.464
R000764,1,tournament,,2021/11/3,P16,C4,110.45
R000765,1,tournament,,2021/11/3,P16,C5,81.512
R000766,1,tournament,,2021/11/3,P16,C6,126.028
R000767,1,tournament,,2021/11/3,P16,C7,157.999
R000768,1,tournament,,2021/11/3,P16,C8,142.173
R000769,1,tournament,,2021/11/3,P17,C1,91.71
R000770,1,tournament,,2021/11/3,P17,C2,119.892
R000771,1,tournament,,2021/11/3,P17,C3,136.923
R000772,1,tournament,,2021/11/3,P17,C4,110.787
R000773,1,tournament,,2021/11/3,P17,C5,83.348
R000774,1,tournament,,2021/11/3,P17,C6,129.501
R000775,1,tournament,,2021/11/3,P17,C7,166.182
R000776,1,tournament,,2021/11/3,P17,C8,146.783
R000777,1,tournament,,2021/11/3,P18,C1,77.112
R000778,1,tournament,,2021/11/3,P18,C2,102.364
R000779,1,tournament,,2021/11/3,P18,C3,118.082
R000780,1,tournament,,2021/11/3,P18,C4,94.769
R000781,1,tournament,,2021/11/3,P18,C5,69.914
R000782,1,tournament,,2021/11/3,P18,C6,110.11
R000783,1,tournament,,2021/11/3,P18,C7,139.681
R000784,1,tournament,,2021/11/3,P18,C8,126.782
R000785,1,tournament,,2021/11/3,P19,C1,94.337
R000786,1,tournament,,2021/11/3,P19,C2,114.846
R000787,1,tournament,,2021/11/3,P19,C3,131.788
R000788,1,tournament,,2021/11/3,P19,C4,107.01
R000789,1,tournament,,2021/11/3,P19,C5,78.766
R000790,1,tournament,,2021/11/3,P19,C6,129.301
R000791,1,tournament,,2021/11/3,P19,C7,166.688
R000792,1,tournament,,2021/11/3,P19,C8,143.946
R000793,1,tournament,,2021/11/3,P20,C1,86.861
R000794,1,tournament,,2021/11/3,P20,C2,118.435
R000795,1,tournament,,2021/11/3,P20,C3,128.557
R000796,1,tournament,,2021/11/3,P20,C4,103.33
R000797,1,tournament,,2021/11/3,P20,C5,78.295
R000798,1,tournament,,2021/11/3,P20,C6,121.949
R000799,1,tournament,,2021/11/3,P20,C7,155.88
R000800,1,tournament,,2021/11/3,P20,C8,140.037
R000801,2,practice,1,2022/3/15,P01,C1,87.606
R000802,2,practice,1,2022/3/15,P01,C2,113.094
R000803,2,practice,1,2022/3/15,P01,C3,120.548
R000804,2,practice,1,2022/3/15,P01,C4,100.596
R000805,2,practice,1,2022/3/15,P01,C5,74.125
R000806,2,practice,1,2022/3/15,P01,C6,120.916
R000807,2,practice,1,2022/3/15,P01,C7,157.428
R000808,2,practice,1,2022/3/15,P01,C8,135.339
R000809,2,practice,1,2022/3/15,P02,C1,82.449
R000810,2,practice,1,2022/3/15,P02,C2,110.283
R000811,2,practice,1,2022/3/15,P02,C3,121.75
R000812,2,practice,1,2022/3/15,P02,C4,101.824
R000813,2,practice,1,2022/3/15,P02,C5,74.343
R000814,2,practice,1,2022/3/15,P02,C6,116.784
R000815,2,practice,1,2022/3/15,P02,C7,149.175
R000816,2,practice,1,2022/3/15,P02,C8,131.11
R000817,2,practice,1,2022/3/15,P03,C1,89.098
R000818,2,practice,1,2022/3/15,P03,C2,112.606
R000819,2,practice,1,2022/3/15,P03,C3,133.637
R000820,2,practice,1,2022/3/15,P03,C4,102.078
R000821,2,practice,1,2022/3/15,P03,C5,78.631
R000822,2,practice,1,2022/3/15,P03,C6,122.076
R000823,2,practice,1,2022/3/15,P03,C7,158.069
R000824,2,practice,1,2022/3/15,P03,C8,134.185
R000825,2,practice,1,2022/3/15,P04,C1,87.582
R000826,2,practice,1,2022/3/15,P04,C2,117.975
R000827,2,practice,1,2022/3/15,P04,C3,133.052
R000828,2,practice,1,2022/3/15,P04,C4,108.48
R000829,2,practice,1,2022/3/15,P04,C5,83.24
R000830,2,practice,1,2022/3/15,P04,C6,121.876
R000831,2,practice,1,2022/3/15,P04,C7,153.988
R000832,2,practice,1,2022/3/15,P04,C8,139.16
R000833,2,practice,1,2022/3/15,P05,C1,81.639
R000834,2,practice,1,2022/3/15,P05,C2,111.043
R000835,2,practice,1,2022/3/15,P05,C3,131.139
R000836,2,practice,1,2022/3/15,P05,C4,100.923
R000837,2,practice,1,2022/3/15,P05,C5,78.77
R000838,2,practice,1,2022/3/15,P05,C6,122.702
R000839,2,practice,1,2022/3/15,P05,C7,149.302
R000840,2,practice,1,2022/3/15,P05,C8,137.076
R000841,2,practice,1,2022/3/15,P06,C1,82.341
R000842,2,practice,1,2022/3/15,P06,C2,105.582
R000843,2,practice,1,2022/3/15,P06,C3,121.475
R000844,2,practice,1,2022/3/15,P06,C4,99.377
R000845,2,practice,1,2022/3/15,P06,C5,73.816
R000846,2,practice,1,2022/3/15,P06,C6,114.909
R000847,2,practice,1,2022/3/15,P06,C7,147.439
R000848,2,practice,1,2022/3/15,P06,C8,131.277
R000849,2,practice,1,2022/3/15,P07,C1,78.238
R000850,2,practice,1,2022/3/15,P07,C2,104.259
R000851,2,practice,1,2022/3/15,P07,C3,126.17
R000852,2,practice,1,2022/3/15,P07,C4,99.421
R000853,2,practice,1,2022/3/15,P07,C5,73.273
R000854,2,practice,1,2022/3/15,P07,C6,113.308
R000855,2,practice,1,2022/3/15,P07,C7,152.484
R000856,2,practice,1,2022/3/15,P07,C8,130.269
R000857,2,practice,1,2022/3/15,P08,C1,86.349
R000858,2,practice,1,2022/3/15,P08,C2,113.027
R000859,2,practice,1,2022/3/15,P08,C3,128.982
R000860,2,practice,1,2022/3/15,P08,C4,103.426
R000861,2,practice,1,2022/3/15,P08,C5,77.268
R000862,2,practice,1,2022/3/15,P08,C6,120.683
R000863,2,practice,1,2022/3/15,P08,C7,154.991
R000864,2,practice,1,2022/3/15,P08,C8,137.194
R000865,2,practice,1,2022/3/15,P09,C1,77.399
R000866,2,practice,1,2022/3/15,P09,C2,101.469
R000867,2,practice,1,2022/3/15,P09,C3,113.166
R000868,2,practice,1,2022/3/15,P09,C4,94.52
R000869,2,practice,1,2022/3/15,P09,C5,69.623
R000870,2,practice,1,2022/3/15,P09,C6,109.1
R000871,2,practice,1,2022/3/15,P09,C7,146.293
R000872,2,practice,1,2022/3/15,P09,C8,126.187
R000873,2,practice,1,2022/3/15,P10,C1,75.399
R000874,2,practice,1,2022/3/15,P10,C2,99.638
R000875,2,practice,1,2022/3/15,P10,C3,110.558
R000876,2,practice,1,2022/3/15,P10,C4,91.417
R000877,2,practice,1,2022/3/15,P10,C5,68.222
R000878,2,practice,1,2022/3/15,P10,C6,106.499
R000879,2,practice,1,2022/3/15,P10,C7,144.254
R000880,2,practice,1,2022/3/15,P10,C8,123.159
R000881,2,practice,1,2022/3/15,P11,C1,86.516
R000882,2,practice,1,2022/3/15,P11,C2,114.627
R000883,2,practice,1,2022/3/15,P11,C3,127.671
R000884,2,practice,1,2022/3/15,P11,C4,104.965
R000885,2,practice,1,2022/3/15,P11,C5,77.282
R000886,2,practice,1,2022/3/15,P11,C6,121.761
R000887,2,practice,1,2022/3/15,P11,C7,154.484
R000888,2,practice,1,2022/3/15,P11,C8,137.372
R000889,2,practice,1,2022/3/15,P12,C1,88.123
R000890,2,practice,1,2022/3/15,P12,C2,109.771
R000891,2,practice,1,2022/3/15,P12,C3,125.224
R000892,2,practice,1,2022/3/15,P12,C4,101.347
R000893,2,practice,1,2022/3/15,P12,C5,80.102
R000894,2,practice,1,2022/3/15,P12,C6,122.996
R000895,2,practice,1,2022/3/15,P12,C7,154.878
R000896,2,practice,1,2022/3/15,P12,C8,134.041
R000897,2,practice,1,2022/3/15,P13,C1,81.717
R000898,2,practice,1,2022/3/15,P13,C2,109.274
R000899,2,practice,1,2022/3/15,P13,C3,120.937
R000900,2,practice,1,2022/3/15,P13,C4,98.674
R000901,2,practice,1,2022/3/15,P13,C5,73.611
R000902,2,practice,1,2022/3/15,P13,C6,114.264
R000903,2,practice,1,2022/3/15,P13,C7,146.363
R000904,2,practice,1,2022/3/15,P13,C8,130.395
R000905,2,practice,1,2022/3/15,P14,C1,87.22
R000906,2,practice,1,2022/3/15,P14,C2,115.926
R000907,2,practice,1,2022/3/15,P14,C3,130.224
R000908,2,practice,1,2022/3/15,P14,C4,103.687
R000909,2,practice,1,2022/3/15,P14,C5,79.923
R000910,2,practice,1,2022/3/15,P14,C6,122.851
R000911,2,practice,1,2022/3/15,P14,C7,156.504
R000912,2,practice,1,2022/3/15,P14,C8,138.814
R000913,2,practice,1,2022/3/15,P15,C1,75.117
R000914,2,practice,1,2022/3/15,P15,C2,99.528
R000915,2,practice,1,2022/3/15,P15,C3,110.515
R000916,2,practice,1,2022/3/15,P15,C4,92.139
R000917,2,practice,1,2022/3/15,P15,C5,68.095
R000918,2,practice,1,2022/3/15,P15,C6,106.931
R000919,2,practice,1,2022/3/15,P15,C7,139.019
R000920,2,practice,1,2022/3/15,P15,C8,123.774
R000921,2,practice,1,2022/3/15,P16,C1,86.607
R000922,2,practice,1,2022/3/15,P16,C2,108.516
R000923,2,practice,1,2022/3/15,P16,C3,117.792
R000924,2,practice,1,2022/3/15,P16,C4,97.161
R000925,2,practice,1,2022/3/15,P16,C5,72.675
R000926,2,practice,1,2022/3/15,P16,C6,114.616
R000927,2,practice,1,2022/3/15,P16,C7,145.669
R000928,2,practice,1,2022/3/15,P16,C8,130.934
R000929,2,practice,1,2022/3/15,P17,C1,84.392
R000930,2,practice,1,2022/3/15,P17,C2,111.558
R000931,2,practice,1,2022/3/15,P17,C3,125.998
R000932,2,practice,1,2022/3/15,P17,C4,102.236
R000933,2,practice,1,2022/3/15,P17,C5,75.548
R000934,2,practice,1,2022/3/15,P17,C6,120.035
R000935,2,practice,1,2022/3/15,P17,C7,152.328
R000936,2,practice,1,2022/3/15,P17,C8,135.191
R000937,2,practice,1,2022/3/15,P18,C1,75.685
R000938,2,practice,1,2022/3/15,P18,C2,101.965
R000939,2,practice,1,2022/3/15,P18,C3,111.063
R000940,2,practice,1,2022/3/15,P18,C4,92.339
R000941,2,practice,1,2022/3/15,P18,C5,68.458
R000942,2,practice,1,2022/3/15,P18,C6,106.797
R000943,2,practice,1,2022/3/15,P18,C7,136.786
R000944,2,practice,1,2022/3/15,P18,C8,123.628
R000945,2,practice,1,2022/3/15,P19,C1,81.334
R000946,2,practice,1,2022/3/15,P19,C2,113.941
R000947,2,practice,1,2022/3/15,P19,C3,131.67
R000948,2,practice,1,2022/3/15,P19,C4,101.789
R000949,2,practice,1,2022/3/15,P19,C5,78.088
R000950,2,practice,1,2022/3/15,P19,C6,121.699
R000951,2,practice,1,2022/3/15,P19,C7,156.352
R000952,2,practice,1,2022/3/15,P19,C8,135.51
R000953,2,practice,1,2022/3/15,P20,C1,82.794
R000954,2,practice,1,2022/3/15,P20,C2,106.579
R000955,2,practice,1,2022/3/15,P20,C3,124.184
R000956,2,practice,1,2022/3/15,P20,C4,101.111
R000957,2,practice,1,2022/3/15,P20,C5,74.308
R000958,2,practice,1,2022/3/15,P20,C6,117.095
R000959,2,practice,1,2022/3/15,P20,C7,148.366
R000960,2,practice,1,2022/3/15,P20,C8,131.791
R000961,2,practice,2,2022/6/15,P01,C1,88.398
R000962,2,practice,2,2022/6/15,P01,C2,109.284
R000963,2,practice,2,2022/6/15,P01,C3,132.652
R000964,2,practice,2,2022/6/15,P01,C4,103.039
R000965,2,practice,2,2022/6/15,P01,C5,80.047
R000966,2,practice,2,2022/6/15,P01,C6,118.122
R000967,2,practice,2,2022/6/15,P01,C7,159.368
R000968,2,practice,2,2022/6/15,P01,C8,134.685
R000969,2,practice,2,2022/6/15,P02,C1,82.232
R000970,2,practice,2,2022/6/15,P02,C2,106.344
R000971,2,practice,2,2022/6/15,P02,C3,122.6
R000972,2,practice,2,2022/6/15,P02,C4,98.445
R000973,2,practice,2,2022/6/15,P02,C5,73.82
R000974,2,practice,2,2022/6/15,P02,C6,120.637
R000975,2,practice,2,2022/6/15,P02,C7,147.957
R000976,2,practice,2,2022/6/15,P02,C8,131.36
R000977,2,practice,2,2022/6/15,P03,C1,88.504
R000978,2,practice,2,2022/6/15,P03,C2,109.01
R000979,2,practice,2,2022/6/15,P03,C3,131.005
