pickup_flag,user,text
1,morita,"@all 


####   :warning: フィッシングサイト 注意喚起  :warning: 

各位 
以下のようなメールが確認されています。
このような通知は実施していませんので、ご注意ください。

---

```
━━━━━━━━━━━━━━━━━━━━━━━━━━
jbd.co.jp [オンラインポータル
━━━━━━━━━━━━━━━━━━━━━━━━━━

お客様各位、xxxx@jbd.co.jp

お客様のパスワードは8月25日（火）に有効期限が切れます。現在のパスワードを引き続きご利用いただくには、以下の内容をご確認ください
。

アカウントを確認するには、以下のリンクにアクセスしてください。

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

リンクURL

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

パスワード認証が完了しない場合、アカウントが停止される可能性があります。

(c) jbd.co.jp Mail Corporation

```

---"
1,mattermost,"
## 棚卸依頼のお知らせ
* 棚卸処理を期日までに実施してください。
|                |                                                                                           |
| -------------- | ----------------------------------------------------------------------------------------- |
| 期間           | 2025/09/24 ～2025/11/30                                                                    |
| 対象者       | 1.社内PC所持者、2.B031でDHCP登録された借用PC、3.サーバーの管理者 |
| 実施方法       | mattermostのコマンドで実施                                                               |
| コマンド       | /inventory                                                                                |
| 実施チャンネル | 社員＆パートナー様                                                                        |
| 操作方法　     | [棚卸処理について](https://wiki.jbdcl.com/646561a9922bc9d167e20a03) |
| 実施状況       | [実施状況](https://wiki.jbdcl.com/655c272828cf0e07df5e3b75) |
| 特記事項       | 未実施の場合、PCにつきましては、PCの返却、VPNアカウントの削除を実施致します。サーバーにつきましては、サーバーの電源OFF対応を実施します。 |
|                | 2025/11/14までに実施されない場合には、毎日通知を実施します。|
"
0,r-asanoma,"@y-tomizawa 
お疲れ様です。AIの淺野間です。
所属場所欄に、「浅草橋」が用意されていない様なのですが、AIC所属メンバはどちらを設定すればよろしいでしょうか？"
0,y-tomizawa,"@r-asanoma 
お疲れ様です。
申し訳ございません、浅草橋追加いたしました。
ご確認の程よろしくお願いいたします。"
0,s-yoneda,"@itasaka  (@honnma  @y-tomizawa @daimo  @yuu-yamamoto )
お疲れ様です。定時後にすみません。

NERMSプロジェクトで使用しているリモートデスクトップ（10.1.14.254）に接続して操作していたのですが
19時10分ごろ、突然切断されてから
接続できなくなってしまいました。
ping コマンドを実行したところ、タイムアウトするので、おそらく切断状態になっていると思います。
お手数ですが、状況ご確認いただけないでしょうか。



■追記
シャットダウンなどは実行しておらず、エクスプローラーを操作しているタイミングで落ちました。"
0,kanazawa,"@s-yoneda 
電源オフになっていないし、リソースも高負荷ではないので、つながると思いますが、つながりませんか？"
0,itasaka,"@s-yoneda 
再起動しておきますね。"
0,itasaka,"@s-yoneda 
と思ってつないでみたらRDPつながりましたので再起動はしませんでした。
試してみてください。"
0,s-yoneda,"@kanazawa  @itasaka  (@honnma  @daimo  @yuu-yamamoto )
接続できました！
お騒がせしてすみません。ご確認ありがとうございました。　:bow:"
0,mattermost,"@channel
## 恵比寿の停電作業開始のお知らせ

* 恵比寿停電作業を開始します。
* 対象機器は、以下のものになります。

　

|機器名|対象有無|
|-|-|
|ドメインコントローラ|○|
|開発サーバ|-|
|プロジェクトフォルダ|-|
|SVN|-|
|VPN接続|-|
|インタネット|○|
|WIFI接続|○|
|プリンタ印刷|○|
|拠点からの接続|○|
|電話|○|
|冷蔵庫|○|
"
0,mattermost,"@channel
## 恵比寿の停電復旧完了のお知らせ

* 恵比寿停電復旧が完了しました。
* 対象機器は、以下のものになります。

　

|機器名|動作確認|
|-|-|
|ドメインコントローラ|:sumi:|
|開発サーバ|-|
|プロジェクトフォルダ|-|
|SVN|-|
|VPN接続|-|
|インタネット|:sumi:|
|WIFI接続|:sumi:|
|プリンタ印刷|:sumi:|
|拠点からの接続|:sumi:|
|電話|:sumi:|
|冷蔵庫|:sumi:|
"
0,mo-yokoyama,"@here 
# チャットボット利用不可のお知らせ

お疲れ様です。ITS事業部横山です。
チャットボットシステム更新作業のため、一時サーバー停止します。
対処完了しましたら、ご連絡いたします。
ご迷惑をおかけいたしますが、ご了承ください。"
0,mo-yokoyama,チャットボットのサーバー起動しました。
0,ma-fujita,"@here 
# チャットボットの更新作業によるサーバー停止予定

お疲れ様です。SS事業部の藤田です。
本日、12:00よりチャットボットシステムのサーバーを停止いたします。
停止時間は5分程度を予定しております。
ご不便をおかけしますが、よろしくお願いいたします。

　サーバー停止時刻：12:00
　サーバー起動予定時刻：12:05

起動いたしましたら、本サイトで連絡いたします。"
0,ma-fujita,"@here
# チャットボットのサーバー停止

更新作業を開始いたします。
　サーバー停止時刻：12:07
　起動予定時刻：12:12
ご不便をおかけしますがよろしくお願いいたします。"
0,ma-fujita,"@here
# チャットボットサーバー起動しました
　サーバー起動時間：12:15
チャットボットシステム使用していただけます。"
0,onoda,"@ma-fujita 
メンション付けて下さい。認知できないです。"
0,ma-fujita,"@onoda さん
失念しておりました。申し訳ございません。"
0,e-kawabata,"@here 
## ポータルサーバー停止のお知らせ
15時10分より、ポータルの更新作業を行います。
起動予定は15時20分です。
ご不便をおかけしますが、ご理解のほどよろしくお願いいたします。 "
0,e-kawabata,"@here 
## ポータルサーバー再起動
ポータルサーバーを再起動しました。
起動時間は15時14分です。"
0,a-sakashita,"@here 
## ポータルサーバー停止のお知らせ
ただいまより、ポータルの更新作業を行います。
起動予定は16時40分です。
ご不便をおかけしますが、ご理解のほどよろしくお願いいたします。 "
0,a-sakashita,"@here 
## ポータルサーバー再起動
ポータルサーバーを再起動しました。"
0,rik-katou,"@here 
### チャットボットサーバー停止のお知らせ
17時10分より、チャットボットの更新作業を行います。
起動予定は17時15分です。
ご不便をおかけしますが、ご理解のほどよろしくお願いいたします"
0,rik-katou,"@here 
### チャットボットサーバー再起動

17時18分チャットボットサーバー再起動しました。"
1,mattermost," @all 

## 開発戦略からのご案内 :man-bowing: 

## パスワード変更依頼 

* パスワードを`2025/11/01`までにMattermostの社員&パートナー様のチャンネルで、/password　コマンド入力を行い変更してください。
* パスワードは、JBD基盤とドメインアカウントが変更されます。
* VPNを利用している方は、社内環境接続時にパスワード変更を実施してください。
* パスワード変更手順は [JBDナレッジ](https://wiki.jbdcl.com/661de0639ff03c06b0fc2743) に記載してあります。(社員のみ)
"
0,j-shimomura,"@here 
## ポータルサーバー停止のお知らせ
ただいまより、ポータルの更新作業を行います。
起動予定は15時25分です。
ご不便をおかけしますが、ご理解のほどよろしくお願いいたします。 "
0,j-shimomura,"@here 
## ポータルサーバー再起動
ポータルサーバーを再起動しました。"
1,y-tomizawa,"@all 
## 【重要】Windows Update に関して?

**```Windows 11 2025 Update（25H2）```の提供が始まりました。
現状、ウィルスバスターが対応していないため、絶対に当該バージョンへのアップデートは絶対に行わないでください。
例年通りですと、年明け2026年2月ごろに対応されると思われますが、確定ではありません。
対応され、準備でき次第アップデートの通知を行いますのでそれまでお待ちください。**

また、25H2の適応がされてしまったり、誤って適応した場合、１０日以内であれば以前のバージョンに復元可能です。

以上 お手数をおかけしますが、よろしくお願い致します。"
0,aoyama,グループポリシーで制限かけてはどうかと
1,morita,"@all 

お疲れ様です。
グループポリシーでWindows 11 24H2 までに制限しました。

PC再起動で適応されます。

あわせて、すでに適応されてしまった方は以下手順で24H2へ戻すことが可能です。

---

##### 「Feature update to Windows 11, version 25H2 by using an enablement package (KB5054156) 」をアンインストール
  
###### 手順
1.  [スタート]-[設定]-[Windows Update]-[更新の履歴]-[更新プログラムをアンインストール]を開く
1.  Feature update to Windows 11, version 25H2 by using an enablement package (KB5054156) でアンインストールを選択
1.  再起動を行う。

"
