date,frame,sell_amount,buy_amount,contracted_amount,tokyo_price
2024/4/12,34,23310850,17861650,14006000,11.82
2024/4/12,35,21786850,17694950,13660800,13.41
2024/4/12,36,20285650,18022300,13166400,16.75
2024/4/12,37,19971800,18188150,13308950,15.5
2024/4/12,38,20477250,18217900,13255300,15.5
2024/4/12,39,20271450,18372550,13208350,15.02
2024/4/12,40,20613900,18212150,13236250,14.01
2024/4/12,41,20633450,18252150,13223600,16.26
2024/4/12,42,20763450,18295950,13198450,13.66
2024/4/12,43,20573050,17852300,12833700,13.47
2024/4/12,44,21349200,17726800,12981600,11.7
2024/4/12,45,21117550,17117450,12500150,12.6
2024/4/12,46,21059150,16636300,12141850,11.03
2024/4/12,47,20856400,16205550,11991450,10.5
2024/4/12,48,20595250,15579450,11682300,9.95
2024/4/13,1,16903500,14242850,10808400,12.6
2024/4/13,2,17517800,14263100,10794850,12.6
2024/4/13,3,17886150,14534450,10801950,11.33
2024/4/13,4,18342150,14677650,10853750,10.61
2024/4/13,5,18070600,15083350,10929300,13.48
2024/4/13,6,17855100,15495000,11160550,13.91
2024/4/13,7,17819100,15695300,11309900,13.48
2024/4/13,8,17880050,15699650,11255100,13.55
2024/4/13,9,17770650,15791200,11256000,15.23
2024/4/13,10,18008900,15835600,11246950,15
2024/4/13,11,18189300,15887350,11240650,15.83
2024/4/13,12,18293350,15789600,11205850,12.98
2024/4/13,13,20536650,15865850,11558900,10.39
2024/4/13,14,22644650,14929150,11309600,9.72
2024/4/13,15,24847750,14295650,11992950,9.17
2024/4/13,16,27809100,14308300,13056650,8.21
2024/4/13,17,30117700,14012850,13385050,5.3
2024/4/13,18,31689650,14543350,14268000,1.36
2024/4/13,19,32727150,15030900,14903600,1
2024/4/13,20,34068300,14639600,14639600,0.01
2024/4/13,21,34904200,14295400,14295400,0.01
2024/4/13,22,35497300,13839250,13839250,0.01
2024/4/13,23,36097650,13903200,13903200,0.01
2024/4/13,24,36280150,13674650,13674650,0.01
2024/4/13,25,36483150,13210450,13210450,0.01
2024/4/13,26,36260100,13017550,13017550,0.01
2024/4/13,27,35710800,13276350,13276350,0.01
2024/4/13,28,34806000,13316100,13316100,0.01
2024/4/13,29,33485900,13645200,13645200,0.01
2024/4/13,30,32293800,14077650,13661050,3.01
2024/4/13,31,30937750,13926200,13125900,8.6
2024/4/13,32,28871150,14663650,13230950,9.21
2024/4/13,33,26674800,15269150,13393700,9.42
2024/4/13,34,24425950,15069800,12603500,12.41
2024/4/13,35,23218700,16012950,12376750,13
2024/4/13,36,22105050,16621350,12160050,16.81
2024/4/13,37,21399300,17351400,12126250,16.94
2024/4/13,38,21787350,17741000,12210150,16.94
2024/4/13,39,21947950,17764850,12138150,16.94
2024/4/13,40,21973050,17606200,12064350,17.5
2024/4/13,41,22095200,17556550,12193250,16.94
2024/4/13,42,22304150,17113700,12061450,16.94
2024/4/13,43,21993550,16707300,11614400,17.48
2024/4/13,44,22474850,16103750,11368800,12.58
2024/4/13,45,22085600,15652650,11369550,13.37
2024/4/13,46,22398150,15364950,11285150,12.45
2024/4/13,47,21607200,14652750,10860550,11.2
2024/4/13,48,20968150,13814500,10624900,10.33
2024/4/14,1,17844850,12930250,9926050,12.6
2024/4/14,2,19044400,13345550,10001950,10.62
2024/4/14,3,19196150,13598500,10118400,10.49
2024/4/14,4,19620100,13732100,10269550,10.57
2024/4/14,5,19738600,14029450,10331400,10.43
2024/4/14,6,19325900,14197350,10243400,12
2024/4/14,7,19517650,14376800,10273450,11.67
2024/4/14,8,19637650,14475700,10371150,12
2024/4/14,9,19539500,14570150,10428500,12.34
2024/4/14,10,19628050,14430200,10405850,12.45
2024/4/14,11,19801750,14333650,10512000,12.45
2024/4/14,12,20192100,14062750,10584850,11
2024/4/14,13,21896900,14366700,10758800,9.95
2024/4/14,14,23645850,13427100,11084750,9.29
2024/4/14,15,26491650,12640800,11639550,8.84
2024/4/14,16,28216150,12720250,12403300,5.01
2024/4/14,17,30576000,12035700,12035700,0.01
2024/4/14,18,32575000,12225250,12225250,0.01
2024/4/14,19,33818200,12151400,12151400,0.01
2024/4/14,20,35540900,12889850,12889850,0.01
2024/4/14,21,36803550,12468050,12468050,0.01
2024/4/14,22,37736850,12251450,12251450,0.01
2024/4/14,23,38425050,12202350,12202350,0.01
2024/4/14,24,38452550,12379850,12379850,0.01
2024/4/14,25,38348100,12408000,12408000,0.01
2024/4/14,26,38234050,12306300,12306300,0.01
2024/4/14,27,37958100,12676450,12676450,0.01
2024/4/14,28,37187400,12053750,12053750,0.01
2024/4/14,29,36237750,12110250,12110250,0.01
2024/4/14,30,34695950,12460900,12460900,0.01
2024/4/14,31,32974050,12659000,12551550,1
2024/4/14,32,30512400,12606850,12060300,8.45
2024/4/14,33,27896550,13533100,12472750,8.99
2024/4/14,34,24903300,13674900,11731400,10.06
2024/4/14,35,24341950,14589900,12066050,13
2024/4/14,36,23447150,15425750,12221750,15.59
2024/4/14,37,22888600,16254650,12048250,17.57
2024/4/14,38,22876800,16650850,12080700,17.48
2024/4/14,39,23902700,16855250,12182550,12.19
2024/4/14,40,24436500,16788050,12195300,12.13
2024/4/14,41,24787450,16439400,11904400,12.13
2024/4/14,42,25034450,16191050,11899450,11.68
2024/4/14,43,24514750,16084500,11918850,10.85
2024/4/14,44,24288850,15932400,11617850,11.02
2024/4/14,45,24268300,15068100,11117800,10.97
2024/4/14,46,23936200,14801800,11192550,10.89
2024/4/14,47,22841200,14153850,10940400,11.04
2024/4/14,48,22160200,13167000,10615350,10.48
2024/4/15,1,19733100,12531350,10413200,12.5
2024/4/15,2,20773750,12566550,10499500,10.62
2024/4/15,3,20868000,12628900,10488950,10.44
2024/4/15,4,20743450,12826350,10556650,10.55
2024/4/15,5,20583850,13141300,10603850,10.62
2024/4/15,6,20209200,13735050,10741150,10.66
2024/4/15,7,19789100,13970250,10732350,10.75
2024/4/15,8,19592400,13988500,10626300,10.65
2024/4/15,9,18882400,13955050,10560100,11.44
2024/4/15,10,18781450,14131750,10546200,13
2024/4/15,11,18619550,13978300,10129000,13.61
2024/4/15,12,19171400,13906250,10155450,13.49
2024/4/15,13,20263050,13988100,10674300,11.44
2024/4/15,14,21005650,13469450,10633150,10.16
2024/4/15,15,23231100,13622300,11547350,9.49
2024/4/15,16,24325250,13951100,12243550,9.38
2024/4/15,17,26091800,15256700,13569400,8.78
2024/4/15,18,27431650,15900500,14398450,8.76
2024/4/15,19,28380200,16372900,15133150,8.83
2024/4/15,20,29782400,16517650,15426350,8.79
2024/4/15,21,30855600,17134500,15712800,8.73
2024/4/15,22,31739350,17124550,15887400,8.02
2024/4/15,23,31900700,17211550,15931850,8.26
2024/4/15,24,31925150,17443900,16097150,8.5
2024/4/15,25,31767850,16565350,15757650,7.5
2024/4/15,26,31660600,16855700,15920450,8.07
2024/4/15,27,30705800,17943150,16302800,9.31
2024/4/15,28,29852200,18390000,16528400,9.56
2024/4/15,29,28467350,18324650,15899300,10.01
2024/4/15,30,26870550,18139300,15126850,10.01
2024/4/15,31,25019200,17343700,14453100,10.09
2024/4/15,32,23381600,17643100,13931100,10.43
2024/4/15,33,21539600,17156000,13237250,12
2024/4/15,34,20372600,16998350,12966000,13.87
2024/4/15,35,19535400,17245250,12710250,15
2024/4/15,36,19671500,17396400,12925550,15.13
2024/4/15,37,19698500,17733250,12991850,15.5
2024/4/15,38,20226800,17796800,13004550,15.25
2024/4/15,39,20487550,17602150,12876950,14.57
2024/4/15,40,20769300,17395300,12779650,14.57
2024/4/15,41,20703000,17060550,12298650,13.51
2024/4/15,42,20590150,17112300,12441850,13.49
2024/4/15,43,21058050,16864050,12379700,11.53
2024/4/15,44,21556750,16331550,12335850,10.45
2024/4/15,45,21230750,15782200,12267200,11.26
2024/4/15,46,20986100,15160350,11880700,10.91
2024/4/15,47,20165250,14644300,11369750,11.72
2024/4/15,48,19853850,14085250,11549000,10.4
2024/4/16,1,18143600,13453800,11241200,10.12
2024/4/16,2,19274150,13826300,11468250,9.97
2024/4/16,3,19507550,13609700,11381150,9.81
2024/4/16,4,19680750,14083050,11487450,10.15
2024/4/16,5,19347150,14111050,11339200,9.86
2024/4/16,6,18926950,14459900,11305050,9.86
2024/4/16,7,18560700,14963800,11421000,10.29
2024/4/16,8,18435200,14540450,11068950,9.73
2024/4/16,9,18370000,14637850,11126350,9.73
2024/4/16,10,18606900,14572100,11218200,9.72
2024/4/16,11,18163400,14750300,10888950,10.02
2024/4/16,12,18793750,14849950,10927550,9.86
2024/4/16,13,19926450,15129200,11335900,9.86
2024/4/16,14,20520100,14810400,11720700,9.21
2024/4/16,15,21553250,15119700,12539000,9.21
2024/4/16,16,22445900,15154300,12935450,9.04
2024/4/16,17,23671000,15831800,13931750,9
2024/4/16,18,24939450,17757700,15086350,9.86
2024/4/16,19,25643650,18143650,15452000,9.86
2024/4/16,20,26117050,18609150,15966500,9.97
2024/4/16,21,27010300,19533050,16572100,9.86
2024/4/16,22,27348700,19663800,16799350,10
2024/4/16,23,27566650,19839550,16924100,9.86
2024/4/16,24,27914000,19566550,16963650,9.81
2024/4/16,25,28453600,19494550,17422400,9.8
2024/4/16,26,28243550,19359450,17200550,9.81
2024/4/16,27,27134900,20283800,16761450,10.11
2024/4/16,28,26396750,20314000,16359100,10.11
2024/4/16,29,24902550,19248850,15742150,10.55
2024/4/16,30,23501450,18831750,15525450,10.43
2024/4/16,31,22733600,17171800,14569850,9.8
2024/4/16,32,21785200,17783100,14243950,10.62
2024/4/16,33,21653050,18241000,14621100,13.37
2024/4/16,34,20508750,18156500,14270150,14.76
2024/4/16,35,20830550,17764750,13870550,14.5
2024/4/16,36,20698050,17933450,13890700,14.76
2024/4/16,37,20260450,17965300,13560250,14.76
2024/4/16,38,20687650,18047400,13635150,14.76
2024/4/16,39,20789950,17958600,13558400,14.76
2024/4/16,40,20424550,17989750,13453150,14.76
2024/4/16,41,19871000,17380600,12950050,13.43
2024/4/16,42,20322950,17582100,13094100,13.42
2024/4/16,43,20186400,17364600,12578700,12.79
2024/4/16,44,20338550,16974950,12381750,11.3
2024/4/16,45,20425100,16446900,12306300,12.45
2024/4/16,46,20783600,15760950,11964200,10.26
2024/4/16,47,20273500,15036150,11545900,10.27
2024/4/16,48,20229300,14505400,11775800,9.86
2024/4/17,1,18110550,13985150,11283150,12.58
2024/4/17,2,19522800,13970800,11328650,10.62
2024/4/17,3,19823400,13928900,11420650,10.47
2024/4/17,4,20164400,13977650,11380950,10.57
2024/4/17,5,20043150,14013500,11354850,10.65
2024/4/17,6,19543300,14258600,11370250,10.76
2024/4/17,7,19518400,14539250,11346050,11.15
2024/4/17,8,19402200,14961350,11355850,11.5
2024/4/17,9,19565800,14683050,11156350,10.59
2024/4/17,10,19523000,14726950,11130650,10.78
2024/4/17,11,19183450,14813600,10632900,11.5
2024/4/17,12,19812550,14793350,10720150,11
2024/4/17,13,21201000,14779400,11106250,10.49
2024/4/17,14,22253450,14493450,11289600,10.21
2024/4/17,15,22721100,14477400,11470700,10.49
2024/4/17,16,23698950,15039300,11967500,10.24
2024/4/17,17,24687550,15618150,12888450,9.86
2024/4/17,18,25386100,16339200,13818350,10.02
2024/4/17,19,26314700,16874350,13954750,9.86
2024/4/17,20,27856000,16898850,14408650,9.44
2024/4/17,21,29250200,17283050,15516000,8.94
2024/4/17,22,31448850,17339850,16163650,9.1
2024/4/17,23,32387650,18010450,16675200,9.41
2024/4/17,24,33230850,17971200,16778900,9.27
2024/4/17,25,33598450,17612650,16512800,8.92
2024/4/17,26,33271100,17295200,16171850,8.83
2024/4/17,27,32139750,18182350,16833500,9.1
2024/4/17,28,31294150,18146400,16742750,9.1
2024/4/17,29,29989450,17647000,16119150,9.08
2024/4/17,30,27680950,17613250,15837150,9.45
2024/4/17,31,26003900,16917500,14595350,9.42
2024/4/17,32,24520100,17097750,14032350,9.99
2024/4/17,33,24027250,17592400,14405450,12.45
2024/4/17,34,22993550,17737000,14167450,13.83
2024/4/17,35,22305700,17392700,13608950,13.55
2024/4/17,36,21364550,17529850,13402000,14.15
2024/4/17,37,20862650,17656750,13461050,14.15
2024/4/17,38,21113900,17783700,13559400,14.15
2024/4/17,39,21391500,17650150,13621700,14.15
2024/4/17,40,21381800,17801650,13654750,14.15
2024/4/17,41,21331150,17587250,13139400,13.43
2024/4/17,42,21570300,17383600,13007350,13.42
2024/4/17,43,21589200,17185700,12823550,13.37
2024/4/17,44,21689300,16681650,12576700,10.62
2024/4/17,45,21950850,16220800,11957500,11.63
2024/4/17,46,22158150,15808500,11609000,10.17
2024/4/17,47,21469550,15434050,11403800,9.86
2024/4/17,48,21102050,14882000,11398400,9.52
2024/4/18,1,17940550,14063700,10535750,10.13
2024/4/18,2,19054350,14386450,10729150,9.93
2024/4/18,3,19422500,14156700,10615850,9.69
2024/4/18,4,19669450,14357350,10633400,9.79
2024/4/18,5,19620950,14596950,10755250,9.71
2024/4/18,6,19313850,15012450,10646350,9.97
2024/4/18,7,19239550,15368650,11036450,10.09
2024/4/18,8,19322400,15562750,11219450,10.09
2024/4/18,9,19384650,15758000,11360250,10.12
2024/4/18,10,19600900,15686550,11356350,10.12
2024/4/18,11,19197250,16068000,11281150,10.65
2024/4/18,12,19424000,16048250,11276100,10.34
2024/4/18,13,20265150,15771650,11158250,9.84
2024/4/18,14,20941850,15802050,11510850,9.62
2024/4/18,15,22408900,15684850,12135250,9.26
2024/4/18,16,23496550,16209750,13010550,9.26
2024/4/18,17,24521000,17104600,14061350,9.44
2024/4/18,18,25156350,17380650,14894900,9.44
2024/4/18,19,26554250,18323600,15516650,10.01
2024/4/18,20,27333100,18458900,15626150,10
2024/4/18,21,28474450,19206350,16348250,9.61
2024/4/18,22,29297450,19417450,16732600,9.97
2024/4/18,23,29729650,19568900,16827400,10
2024/4/18,24,30115000,19284200,16657500,10.08
2024/4/18,25,30506500,18415100,15887500,9.45
2024/4/18,26,30451100,18218750,15658650,9.45
2024/4/18,27,29334700,19194250,16240950,13.37
2024/4/18,28,27889850,19235450,16216250,13.55
2024/4/18,29,26120350,18562500,15230850,9.87
2024/4/18,30,24849750,18436650,14904750,12
2024/4/18,31,24679050,17536950,14300800,10.6
2024/4/18,32,23383950,17489000,13979100,13.5
2024/4/18,33,22825750,17366700,14051850,13.49
2024/4/18,34,21714800,17288750,13703350,13.55
2024/4/18,35,21307850,17424650,13415700,13.35
2024/4/18,36,21143800,17347200,13037050,14.5
2024/4/18,37,20614200,17472950,12859350,14.5
2024/4/18,38,20963600,17588150,12827650,14.5
2024/4/18,39,21123200,17501550,12770700,14.5
2024/4/18,40,21292850,17413600,12720500,14.5
2024/4/18,41,21592350,17279350,12482450,13.41
2024/4/18,42,22110550,17197200,12342950,11.45
2024/4/18,43,22163850,17357850,11983550,11.55
2024/4/18,44,22514000,17101100,11892100,11.55
2024/4/18,45,21852850,16571250,11782350,11.8
2024/4/18,46,21567400,16039500,11621500,10.69
2024/4/18,47,20478150,15291200,11331600,10.5
2024/4/18,48,20095200,14871700,11217800,10.2
2024/4/19,1,18316100,14937300,11125650,12.62
2024/4/19,2,19550550,15168200,11236450,11.5
2024/4/19,3,19801350,15254750,11200850,10.4
2024/4/19,4,19834800,15356050,11177650,10.4
2024/4/19,5,20017750,15487450,11157050,10.44
2024/4/19,6,19663050,15683850,11310000,11
2024/4/19,7,19394550,15880200,11420400,12.5
2024/4/19,8,19519300,16008950,11497450,11.8
2024/4/19,9,19514800,15817800,11300800,10.83
2024/4/19,10,19360350,15855050,11259000,11
2024/4/19,11,19042900,16067450,11091450,12.76
2024/4/19,12,19806550,16114300,11175100,11
2024/4/19,13,21185750,15833600,11240600,10.09
2024/4/19,14,22981450,15737050,11835400,9.26
2024/4/19,15,25224200,15858850,12910300,9.02
2024/4/19,16,26941950,16062100,14000150,8.51
2024/4/19,17,29068000,16550200,15116250,7
2024/4/19,18,30802350,17098350,15799250,5.03
2024/4/19,19,31583600,16908750,15833600,3
2024/4/19,20,33012050,17216250,16221700,2.5
2024/4/19,21,34283800,17618600,17149700,1.76
2024/4/19,22,35077100,18338850,17440100,3.01
2024/4/19,23,35363250,18232900,17518400,3
2024/4/19,24,36053150,17861750,17338100,2
2024/4/19,25,36284250,17661450,16943300,3.55
2024/4/19,26,36021150,17519750,16835100,3.43
2024/4/19,27,35128050,17466650,16860650,2
2024/4/19,28,34312950,17814850,16977700,5
2024/4/19,29,32803350,17980350,16864000,8.27
2024/4/19,30,31525100,17942450,16088350,8.96
2024/4/19,31,30122900,17297500,15142100,9.26
2024/4/19,32,26971600,17540150,14971100,9.69
2024/4/19,33,25470500,16795800,14565000,9.39
2024/4/19,34,23518650,17240250,13683000,11
2024/4/19,35,21936750,17323800,13030900,13.49
2024/4/19,36,21002050,17405500,12645050,13.67
2024/4/19,37,20887350,17538650,12666650,13.49
2024/4/19,38,21647800,17624750,12750450,13
2024/4/19,39,21918900,17571750,12803700,13.37
2024/4/19,40,22038600,17452450,12634800,13.43
2024/4/19,41,21925850,17064200,12192950,13
2024/4/19,42,22226900,16943400,12190850,13
2024/4/19,43,22023750,16934150,11966950,12.45
2024/4/19,44,22227100,16850200,11841000,11.49
2024/4/19,45,21756600,16392500,11520000,11.12
2024/4/19,46,21659700,16167800,11465700,10.14
2024/4/19,47,20680150,15507700,11164350,10.4
2024/4/19,48,19917200,14940200,11117450,9.61
2024/4/20,1,17674700,13550400,10836750,10.46
2024/4/20,2,18355850,14002600,10809500,10.49
2024/4/20,3,19081250,13912100,10710150,10.21
2024/4/20,4,19529500,13895650,10601700,10.14
2024/4/20,5,19495150,14196900,10810150,10
2024/4/20,6,19104550,14472650,10917350,10
2024/4/20,7,18857400,14556550,11083250,10.01
2024/4/20,8,18699950,14695000,11240600,10.08
2024/4/20,9,18526200,14729250,11223350,10.25
2024/4/20,10,18727900,14681100,11165200,10.2
2024/4/20,11,18781800,14918250,11291350,10.26
2024/4/20,12,19727300,14704350,11264200,10.26
2024/4/20,13,21069500,14106250,11609400,9.74
2024/4/20,14,22994950,12452750,11608250,7.35
2024/4/20,15,25289300,12666300,12200050,5
2024/4/20,16,26181300,12520150,12520150,0.01
2024/4/20,17,28229350,13858200,13527950,1.76
2024/4/20,18,29400250,15054700,14350150,4
2024/4/20,19,30735850,15623950,14864150,3.01
2024/4/20,20,32089700,15477750,15046650,1
2024/4/20,21,33112400,15468050,15045200,0.6
2024/4/20,22,33656400,15259050,15186900,0.09
2024/4/20,23,33644850,15042900,15009200,0.01
2024/4/20,24,33815950,15025450,15025450,0.01
2024/4/20,25,33203450,15495600,15323800,0.1
2024/4/20,26,32898200,15521700,15158850,0.6
2024/4/20,27,32412200,15834450,15479000,1
2024/4/20,28,31748250,16034150,15189050,5
2024/4/20,29,30756800,16212950,14754700,7.35
2024/4/20,30,29548250,15218400,14412850,5.02
2024/4/20,31,28600300,15104350,13711450,7.5
2024/4/20,32,26323650,15237800,13407400,10.27
2024/4/20,33,24379300,14657800,13192700,7.96
2024/4/20,34,23339050,16341400,13045800,10.44
2024/4/20,35,23061200,16464900,12756500,11.66
2024/4/20,36,22248300,16509050,12606600,14.74
2024/4/20,37,21615750,16321200,12394350,12
2024/4/20,38,22105950,16536250,12380850,12.26
2024/4/20,39,22482550,16740050,12490900,14
2024/4/20,40,22495350,16570650,12301150,13.01
2024/4/20,41,22956050,16143150,12074300,11.33
2024/4/20,42,22902000,15939900,12024550,12.65
2024/4/20,43,22611850,15714200,11839250,13
2024/4/20,44,22619050,15511400,11532300,14.88
2024/4/20,45,22227550,14739550,10705850,12
2024/4/20,46,22266950,14491400,10735050,11.54
2024/4/20,47,21348550,14323350,10564150,12
2024/4/20,48,20765700,12406850,10308150,10.49
2024/4/21,1,18631350,12920300,10546050,12.61
2024/4/21,2,19529200,13029150,10393400,11.33
2024/4/21,3,19783900,12923250,10260750,10.94
2024/4/21,4,20172000,12989300,10240600,10.65
2024/4/21,5,20224550,13205100,10320700,10.73
2024/4/21,6,19973550,13636350,10576600,11.04
2024/4/21,7,19848650,14004650,10713750,11.41
2024/4/21,8,19616800,14124750,10891500,11.44
2024/4/21,9,19596700,14229150,11013200,11.58
2024/4/21,10,19590800,14337650,11090700,11.58
2024/4/21,11,19902050,14699850,11323400,11.58
2024/4/21,12,20676650,14574600,11159400,11.27
2024/4/21,13,21575300,13983150,10925250,10.28
2024/4/21,14,22064450,13172300,10731300,9.5
2024/4/21,15,23231600,13150000,11138900,9.14
2024/4/21,16,24111000,13256400,11690500,8.29
2024/4/21,17,25137800,13082050,11696350,6.93
2024/4/21,18,25766700,14257000,12141050,7.36
2024/4/21,19,26387000,14476800,12492350,6.93
2024/4/21,20,26927900,14995750,12810150,7.36
2024/4/21,21,27257350,15474450,12995750,9.05
2024/4/21,22,27425100,15354600,12976700,9.05
2024/4/21,23,27730300,15184800,13011800,9.01
2024/4/21,24,27920000,15190500,13018250,9.05
2024/4/21,25,28053350,15187200,13178400,6.93
2024/4/21,26,27908100,15274800,13058200,7.36
2024/4/21,27,27595000,15292650,12902700,9.05
2024/4/21,28,27390400,15098100,12664750,8.82
2024/4/21,29,26955450,15057250,12545900,9.05
2024/4/21,30,25754200,14380750,12267300,9.76
2024/4/21,31,24886000,14439650,12090450,9.82
2024/4/21,32,23652550,14958450,11814950,10.63
2024/4/21,33,23711150,15571050,12625500,11.54
2024/4/21,34,22466200,16035350,12689550,15.02
2024/4/21,35,21588750,15960400,12689800,15.02
2024/4/21,36,22027100,16530700,12891250,14.88
2024/4/21,37,22217700,16893200,12924050,13.23
2024/4/21,38,22928650,17156300,12867050,13.76
2024/4/21,39,23035000,17202950,12811800,13.67
2024/4/21,40,22794300,17108750,12602450,14
2024/4/21,41,23319900,16215650,12221600,12.57
2024/4/21,42,23018400,16017850,12239650,13.11
2024/4/21,43,22938750,16053700,12340700,14.88
2024/4/21,44,23044100,15727600,12234200,14.74
2024/4/21,45,22798650,15226200,11949950,13.76
2024/4/21,46,22474350,14823050,11618400,11.54
2024/4/21,47,21604050,14362950,11456850,11.97
2024/4/21,48,21074700,13028150,11068750,11
